line_name,line_code,train_type,station1,station2,estimated_time
秩父鉄道秩父本線,99306,普通,西羽生,新郷(埼玉県),3
秩父鉄道秩父本線,99306,普通,新郷(埼玉県),武州荒木,3
秩父鉄道秩父本線,99306,普通,武州荒木,東行田,4
秩父鉄道秩父本線,99306,普通,東行田,行田市,2
秩父鉄道秩父本線,99306,普通,行田市,持田,3
秩父鉄道秩父本線,99306,普通,持田,ソシオ流通センター,2
秩父鉄道秩父本線,99306,普通,ソシオ流通センター,熊谷,4
秩父鉄道秩父本線,99306,普通,熊谷,上熊谷,2
秩父鉄道秩父本線,99306,普通,上熊谷,石原(埼玉県),2
秩父鉄道秩父本線,99306,普通,石原(埼玉県),ひろせ野鳥の森,2
秩父鉄道秩父本線,99306,普通,ひろせ野鳥の森,大麻生,3
秩父鉄道秩父本線,99306,普通,大麻生,明戸,3
秩父鉄道秩父本線,99306,普通,明戸,武川,4
秩父鉄道秩父本線,99306,普通,武川,永田(埼玉県),4
秩父鉄道秩父本線,99306,普通,永田(埼玉県),ふかや花園,2
秩父鉄道秩父本線,99306,普通,ふかや花園,小前田,4
秩父鉄道秩父本線,99306,普通,小前田,桜沢(埼玉県),2
秩父鉄道秩父本線,99306,普通,桜沢(埼玉県),寄居,3
秩父鉄道秩父本線,99306,普通,寄居,波久礼,4
秩父鉄道秩父本線,99306,普通,波久礼,樋口,6
秩父鉄道秩父本線,99306,普通,樋口,野上,4
秩父鉄道秩父本線,99306,普通,野上,長瀞,3
秩父鉄道秩父本線,99306,普通,長瀞,上長瀞,2
秩父鉄道秩父本線,99306,普通,上長瀞,親鼻,3
秩父鉄道秩父本線,99306,普通,親鼻,皆野,3
秩父鉄道秩父本線,99306,普通,皆野,和銅黒谷,3
秩父鉄道秩父本線,99306,普通,和銅黒谷,大野原,4
秩父鉄道秩父本線,99306,普通,大野原,秩父,4
秩父鉄道秩父本線,99306,普通,秩父,御花畑,2
秩父鉄道秩父本線,99306,普通,御花畑,影森,3
秩父鉄道秩父本線,99306,普通,影森,浦山口,3
秩父鉄道秩父本線,99306,普通,浦山口,武州中川,4
秩父鉄道秩父本線,99306,普通,武州中川,武州日野,3
秩父鉄道秩父本線,99306,普通,武州日野,白久,4
秩父鉄道秩父本線,99306,普通,白久,三峰口,3
埼玉高速鉄道線,99307,普通,赤羽岩淵,川口元郷,3
埼玉高速鉄道線,99307,普通,川口元郷,南鳩ケ谷,2
埼玉高速鉄道線,99307,普通,南鳩ケ谷,鳩ケ谷,2
埼玉高速鉄道線,99307,普通,鳩ケ谷,新井宿,2
埼玉高速鉄道線,99307,普通,新井宿,戸塚安行,3
埼玉高速鉄道線,99307,普通,戸塚安行,東川口,2
埼玉高速鉄道線,99307,普通,東川口,浦和美園,3
埼玉高速鉄道線,99307,急行,赤羽岩淵,川口元郷,3
埼玉高速鉄道線,99307,急行,川口元郷,南鳩ケ谷,2
埼玉高速鉄道線,99307,急行,南鳩ケ谷,鳩ケ谷,2
埼玉高速鉄道線,99307,急行,鳩ケ谷,新井宿,2
埼玉高速鉄道線,99307,急行,新井宿,戸塚安行,2
埼玉高速鉄道線,99307,急行,戸塚安行,東川口,2
埼玉高速鉄道線,99307,急行,東川口,浦和美園,2
いすみ線,99308,普通,大原(千葉県),西大原,3
いすみ線,99308,普通,西大原,上総東,6
いすみ線,99308,普通,上総東,新田野,3
いすみ線,99308,普通,新田野,国吉,2
いすみ線,99308,普通,国吉,上総中川,6
いすみ線,99308,普通,上総中川,城見ケ丘,4
いすみ線,99308,普通,城見ケ丘,大多喜,2
いすみ線,99308,普通,大多喜,小谷松,3
いすみ線,99308,普通,小谷松,東総元,3
いすみ線,99308,普通,東総元,久我原,2
いすみ線,99308,普通,久我原,総元,3
いすみ線,99308,普通,総元,西畑,5
いすみ線,99308,普通,西畑,上総中野,3
つくばエクスプレス,99309,区間快速,秋葉原,新御徒町,2
つくばエクスプレス,99309,区間快速,新御徒町,浅草(ＴＸ),2
つくばエクスプレス,99309,区間快速,浅草(ＴＸ),南千住,3
つくばエクスプレス,99309,区間快速,南千住,北千住,2
つくばエクスプレス,99309,区間快速,北千住,八潮,8
つくばエクスプレス,99309,区間快速,八潮,三郷中央,3
つくばエクスプレス,99309,区間快速,三郷中央,南流山,2
つくばエクスプレス,99309,区間快速,南流山,流山おおたかの森,3
つくばエクスプレス,99309,区間快速,流山おおたかの森,柏の葉キャンパス,3
つくばエクスプレス,99309,区間快速,柏の葉キャンパス,守谷,4
つくばエクスプレス,99309,区間快速,守谷,みらい平,4
つくばエクスプレス,99309,区間快速,みらい平,みどりの,3
つくばエクスプレス,99309,区間快速,みどりの,万博記念公園(茨城県),2
つくばエクスプレス,99309,区間快速,万博記念公園(茨城県),研究学園,3
つくばエクスプレス,99309,区間快速,研究学園,つくば,3
つくばエクスプレス,99309,普通,秋葉原,新御徒町,2
つくばエクスプレス,99309,普通,新御徒町,浅草(ＴＸ),2
つくばエクスプレス,99309,普通,浅草(ＴＸ),南千住,2
つくばエクスプレス,99309,普通,南千住,北千住,2
つくばエクスプレス,99309,普通,北千住,青井,3
つくばエクスプレス,99309,普通,青井,六町,2
つくばエクスプレス,99309,普通,六町,八潮,4
つくばエクスプレス,99309,普通,八潮,三郷中央,3
つくばエクスプレス,99309,普通,三郷中央,南流山,3
つくばエクスプレス,99309,普通,南流山,流山セントラルパーク,2
つくばエクスプレス,99309,普通,流山セントラルパーク,流山おおたかの森,2
つくばエクスプレス,99309,普通,流山おおたかの森,柏の葉キャンパス,2
つくばエクスプレス,99309,普通,柏の葉キャンパス,柏たなか,2
つくばエクスプレス,99309,普通,柏たなか,守谷,4
つくばエクスプレス,99309,普通,守谷,みらい平,4
つくばエクスプレス,99309,普通,みらい平,みどりの,3
つくばエクスプレス,99309,普通,みどりの,万博記念公園(茨城県),2
つくばエクスプレス,99309,普通,万博記念公園(茨城県),研究学園,3
つくばエクスプレス,99309,普通,研究学園,つくば,3
つくばエクスプレス,99309,快速,秋葉原,新御徒町,2
つくばエクスプレス,99309,快速,新御徒町,浅草(ＴＸ),2
つくばエクスプレス,99309,快速,浅草(ＴＸ),南千住,3
つくばエクスプレス,99309,快速,南千住,北千住,2
つくばエクスプレス,99309,快速,北千住,南流山,11
つくばエクスプレス,99309,快速,南流山,流山おおたかの森,4
つくばエクスプレス,99309,快速,流山おおたかの森,守谷,6
つくばエクスプレス,99309,快速,守谷,つくば,12
みなとみらい線,99310,普通,横浜,新高島,2
みなとみらい線,99310,普通,新高島,みなとみらい,2
みなとみらい線,99310,普通,みなとみらい,馬車道,2
みなとみらい線,99310,普通,馬車道,日本大通り,1
みなとみらい線,99310,普通,日本大通り,元町・中華街,3
みなとみらい線,99310,急行,横浜,みなとみらい,4
みなとみらい線,99310,急行,みなとみらい,馬車道,2
みなとみらい線,99310,急行,馬車道,日本大通り,1
みなとみらい線,99310,急行,日本大通り,元町・中華街,3
みなとみらい線,99310,通勤特急,横浜,みなとみらい,3
みなとみらい線,99310,通勤特急,みなとみらい,馬車道,2
みなとみらい線,99310,通勤特急,馬車道,日本大通り,1
みなとみらい線,99310,通勤特急,日本大通り,元町・中華街,3
みなとみらい線,99310,特急,横浜,みなとみらい,3
みなとみらい線,99310,特急,みなとみらい,元町・中華街,4
ゆりかもめ,99311,普通,新橋,汐留,2
ゆりかもめ,99311,普通,汐留,竹芝,3
ゆりかもめ,99311,普通,竹芝,日の出(東京都),1
ゆりかもめ,99311,普通,日の出(東京都),芝浦ふ頭,2
ゆりかもめ,99311,普通,芝浦ふ頭,お台場海浜公園,6
ゆりかもめ,99311,普通,お台場海浜公園,台場,2
ゆりかもめ,99311,普通,台場,東京国際クルーズターミナル,2
ゆりかもめ,99311,普通,東京国際クルーズターミナル,テレコムセンター,2
ゆりかもめ,99311,普通,テレコムセンター,青海(東京都),2
ゆりかもめ,99311,普通,青海(東京都),東京ビッグサイト,2
ゆりかもめ,99311,普通,東京ビッグサイト,有明(東京都),2
ゆりかもめ,99311,普通,有明(東京都),有明テニスの森,1
ゆりかもめ,99311,普通,有明テニスの森,市場前,2
ゆりかもめ,99311,普通,市場前,新豊洲,2
ゆりかもめ,99311,普通,新豊洲,豊洲,2
ユーカリが丘線,99313,普通,ユーカリが丘,地区センター,1
ユーカリが丘線,99313,普通,地区センター,公園,2
伊豆箱根鉄道大雄山線,99314,普通,小田原,緑町,1
伊豆箱根鉄道大雄山線,99314,普通,緑町,井細田,2
伊豆箱根鉄道大雄山線,99314,普通,井細田,五百羅漢,3
伊豆箱根鉄道大雄山線,99314,普通,五百羅漢,穴部,1
伊豆箱根鉄道大雄山線,99314,普通,穴部,飯田岡,3
伊豆箱根鉄道大雄山線,99314,普通,飯田岡,相模沼田,2
伊豆箱根鉄道大雄山線,99314,普通,相模沼田,岩原,1
伊豆箱根鉄道大雄山線,99314,普通,岩原,塚原,2
伊豆箱根鉄道大雄山線,99314,普通,塚原,和田河原,3
伊豆箱根鉄道大雄山線,99314,普通,和田河原,富士フイルム前,2
伊豆箱根鉄道大雄山線,99314,普通,富士フイルム前,大雄山,1
ブルーライン,99316,普通,あざみ野,中川(神奈川県),2
ブルーライン,99316,普通,中川(神奈川県),センター北,2
ブルーライン,99316,普通,センター北,センター南,1
ブルーライン,99316,普通,センター南,仲町台,3
ブルーライン,99316,普通,仲町台,新羽,3
ブルーライン,99316,普通,新羽,北新横浜,2
ブルーライン,99316,普通,北新横浜,新横浜,2
ブルーライン,99316,普通,新横浜,岸根公園,2
ブルーライン,99316,普通,岸根公園,片倉町,1
ブルーライン,99316,普通,片倉町,三ツ沢上町,2
ブルーライン,99316,普通,三ツ沢上町,三ツ沢下町,1
ブルーライン,99316,普通,三ツ沢下町,横浜,3
ブルーライン,99316,普通,横浜,高島町,2
ブルーライン,99316,普通,高島町,桜木町,2
ブルーライン,99316,普通,桜木町,関内,1
ブルーライン,99316,普通,関内,伊勢佐木長者町,1
ブルーライン,99316,普通,伊勢佐木長者町,阪東橋,1
ブルーライン,99316,普通,阪東橋,吉野町,1
ブルーライン,99316,普通,吉野町,蒔田,2
ブルーライン,99316,普通,蒔田,弘明寺(横浜市営),2
ブルーライン,99316,普通,弘明寺(横浜市営),上大岡,2
ブルーライン,99316,普通,上大岡,港南中央,2
ブルーライン,99316,普通,港南中央,上永谷,2
ブルーライン,99316,普通,上永谷,下永谷,2
ブルーライン,99316,普通,下永谷,舞岡,1
ブルーライン,99316,普通,舞岡,戸塚,3
ブルーライン,99316,普通,戸塚,踊場,2
ブルーライン,99316,普通,踊場,中田(神奈川県),2
ブルーライン,99316,普通,中田(神奈川県),立場,1
ブルーライン,99316,普通,立場,下飯田,2
ブルーライン,99316,普通,下飯田,湘南台,3
ブルーライン,99316,快速,あざみ野,中川(神奈川県),3
ブルーライン,99316,快速,中川(神奈川県),センター北,2
ブルーライン,99316,快速,センター北,センター南,2
ブルーライン,99316,快速,センター南,仲町台,3
ブルーライン,99316,快速,仲町台,新羽,3
ブルーライン,99316,快速,新羽,新横浜,3
ブルーライン,99316,快速,新横浜,横浜,8
ブルーライン,99316,快速,横浜,桜木町,2
ブルーライン,99316,快速,桜木町,関内,1
ブルーライン,99316,快速,関内,上大岡,8
ブルーライン,99316,快速,上大岡,上永谷,4
ブルーライン,99316,快速,上永谷,戸塚,4
ブルーライン,99316,快速,戸塚,踊場,2
ブルーライン,99316,快速,踊場,中田(神奈川県),2
ブルーライン,99316,快速,中田(神奈川県),立場,2
ブルーライン,99316,快速,立場,下飯田,2
ブルーライン,99316,快速,下飯田,湘南台,3
グリーンライン,99343,普通,中山(神奈川県),川和町,2
グリーンライン,99343,普通,川和町,都筑ふれあいの丘,2
グリーンライン,99343,普通,都筑ふれあいの丘,センター南,2
グリーンライン,99343,普通,センター南,センター北,1
グリーンライン,99343,普通,センター北,北山田(神奈川県),2
グリーンライン,99343,普通,北山田(神奈川県),東山田,2
グリーンライン,99343,普通,東山田,高田(神奈川県),2
グリーンライン,99343,普通,高田(神奈川県),日吉本町,1
グリーンライン,99343,普通,日吉本町,日吉(神奈川県),2
金沢シーサイドライン,99317,普通,新杉田,南部市場,2
金沢シーサイドライン,99317,普通,南部市場,鳥浜,2
金沢シーサイドライン,99317,普通,鳥浜,並木北,1
金沢シーサイドライン,99317,普通,並木北,並木中央,2
金沢シーサイドライン,99317,普通,並木中央,幸浦,2
金沢シーサイドライン,99317,普通,幸浦,産業振興センター,2
金沢シーサイドライン,99317,普通,産業振興センター,福浦,2
金沢シーサイドライン,99317,普通,福浦,市大医学部,2
金沢シーサイドライン,99317,普通,市大医学部,八景島,2
金沢シーサイドライン,99317,普通,八景島,海の公園柴口,2
金沢シーサイドライン,99317,普通,海の公園柴口,海の公園南口,1
金沢シーサイドライン,99317,普通,海の公園南口,野島公園,1
金沢シーサイドライン,99317,普通,野島公園,金沢八景(横浜シーサイドライン),2
江ノ島電鉄線,99320,普通,藤沢,石上,1
江ノ島電鉄線,99320,普通,石上,柳小路,2
江ノ島電鉄線,99320,普通,柳小路,鵠沼,2
江ノ島電鉄線,99320,普通,鵠沼,湘南海岸公園,3
江ノ島電鉄線,99320,普通,湘南海岸公園,江ノ島,3
江ノ島電鉄線,99320,普通,江ノ島,腰越,2
江ノ島電鉄線,99320,普通,腰越,鎌倉高校前,2
江ノ島電鉄線,99320,普通,鎌倉高校前,七里ケ浜,3
江ノ島電鉄線,99320,普通,七里ケ浜,稲村ケ崎,5
江ノ島電鉄線,99320,普通,稲村ケ崎,極楽寺,3
江ノ島電鉄線,99320,普通,極楽寺,長谷(神奈川県),3
江ノ島電鉄線,99320,普通,長谷(神奈川県),由比ケ浜,1
江ノ島電鉄線,99320,普通,由比ケ浜,和田塚,2
江ノ島電鉄線,99320,普通,和田塚,鎌倉,2
ニューシャトル,99321,普通,大宮(埼玉県),鉄道博物館,2
ニューシャトル,99321,普通,鉄道博物館,加茂宮,2
ニューシャトル,99321,普通,加茂宮,東宮原,2
ニューシャトル,99321,普通,東宮原,今羽,1
ニューシャトル,99321,普通,今羽,吉野原,1
ニューシャトル,99321,普通,吉野原,原市,1
ニューシャトル,99321,普通,原市,沼南,1
ニューシャトル,99321,普通,沼南,丸山(埼玉県),2
ニューシャトル,99321,普通,丸山(埼玉県),志久,2
ニューシャトル,99321,普通,志久,伊奈中央,2
ニューシャトル,99321,普通,伊奈中央,羽貫,2
ニューシャトル,99321,普通,羽貫,内宿,2
芝山鉄道線,99324,普通,東成田,芝山千代田,4
小湊鉄道線,99325,普通,五井,上総村上,4
小湊鉄道線,99325,普通,上総村上,海士有木,5
小湊鉄道線,99325,普通,海士有木,上総三又,3
小湊鉄道線,99325,普通,上総三又,上総山田,3
小湊鉄道線,99325,普通,上総山田,光風台(千葉県),4
小湊鉄道線,99325,普通,光風台(千葉県),馬立,4
小湊鉄道線,99325,普通,馬立,上総牛久,6
小湊鉄道線,99325,普通,上総牛久,上総川間,3
小湊鉄道線,99325,普通,上総川間,上総鶴舞,3
小湊鉄道線,99325,普通,上総鶴舞,上総久保,4
小湊鉄道線,99325,普通,上総久保,高滝,3
小湊鉄道線,99325,普通,高滝,里見,5
小湊鉄道線,99325,普通,里見,飯給,4
小湊鉄道線,99325,普通,飯給,月崎,4
小湊鉄道線,99325,普通,月崎,上総大久保,4
小湊鉄道線,99325,普通,上総大久保,養老渓谷,5
小湊鉄道線,99325,普通,養老渓谷,上総中野,10
湘南モノレール,99326,普通,大船,富士見町(神奈川県),2
湘南モノレール,99326,普通,富士見町(神奈川県),湘南町屋,2
湘南モノレール,99326,普通,湘南町屋,湘南深沢,1
湘南モノレール,99326,普通,湘南深沢,西鎌倉,4
湘南モノレール,99326,普通,西鎌倉,片瀬山,2
湘南モノレール,99326,普通,片瀬山,目白山下,2
湘南モノレール,99326,普通,目白山下,湘南江の島,1
新京成線,99329,普通,京成津田沼,新津田沼,2
新京成線,99329,普通,新津田沼,前原,2
新京成線,99329,普通,前原,薬園台,2
新京成線,99329,普通,薬園台,習志野,1
新京成線,99329,普通,習志野,北習志野,1
新京成線,99329,普通,北習志野,高根木戸,2
新京成線,99329,普通,高根木戸,高根公団,1
新京成線,99329,普通,高根公団,滝不動,2
新京成線,99329,普通,滝不動,三咲,1
新京成線,99329,普通,三咲,二和向台,2
新京成線,99329,普通,二和向台,鎌ケ谷大仏,1
新京成線,99329,普通,鎌ケ谷大仏,初富,3
新京成線,99329,普通,初富,新鎌ケ谷,2
新京成線,99329,普通,新鎌ケ谷,北初富,1
新京成線,99329,普通,北初富,くぬぎ山,3
新京成線,99329,普通,くぬぎ山,元山(千葉県),1
新京成線,99329,普通,元山(千葉県),五香,2
新京成線,99329,普通,五香,常盤平,2
新京成線,99329,普通,常盤平,八柱,3
新京成線,99329,普通,八柱,みのり台,2
新京成線,99329,普通,みのり台,松戸新田,1
新京成線,99329,普通,松戸新田,上本郷,2
新京成線,99329,普通,上本郷,松戸,3
千葉都市モノレール１号線,99331,普通,千葉みなと,市役所前(千葉県),2
千葉都市モノレール１号線,99331,普通,市役所前(千葉県),千葉,2
千葉都市モノレール１号線,99331,普通,千葉,栄町(千葉県),1
千葉都市モノレール１号線,99331,普通,栄町(千葉県),葭川公園,2
千葉都市モノレール１号線,99331,普通,葭川公園,県庁前(千葉県),2
千葉都市モノレール２号線,99332,普通,千葉,千葉公園,2
千葉都市モノレール２号線,99332,普通,千葉公園,作草部,2
千葉都市モノレール２号線,99332,普通,作草部,天台,1
千葉都市モノレール２号線,99332,普通,天台,穴川(千葉県),3
千葉都市モノレール２号線,99332,普通,穴川(千葉県),スポーツセンター,1
千葉都市モノレール２号線,99332,普通,スポーツセンター,動物公園,3
千葉都市モノレール２号線,99332,普通,動物公園,みつわ台,1
千葉都市モノレール２号線,99332,普通,みつわ台,都賀,3
千葉都市モノレール２号線,99332,普通,都賀,桜木(千葉県),2
千葉都市モノレール２号線,99332,普通,桜木(千葉県),小倉台,2
千葉都市モノレール２号線,99332,普通,小倉台,千城台北,2
千葉都市モノレール２号線,99332,普通,千城台北,千城台,2
流鉄流山線,99333,普通,馬橋,幸谷,3
流鉄流山線,99333,普通,幸谷,小金城趾,3
流鉄流山線,99333,普通,小金城趾,鰭ケ崎,2
流鉄流山線,99333,普通,鰭ケ崎,平和台(千葉県),2
流鉄流山線,99333,普通,平和台(千葉県),流山,2
多摩モノレール,99334,普通,多摩センター,松が谷,2
多摩モノレール,99334,普通,松が谷,大塚・帝京大学,2
多摩モノレール,99334,普通,大塚・帝京大学,中央大学・明星大学,2
多摩モノレール,99334,普通,中央大学・明星大学,多摩動物公園,2
多摩モノレール,99334,普通,多摩動物公園,程久保,3
多摩モノレール,99334,普通,程久保,高幡不動,2
多摩モノレール,99334,普通,高幡不動,万願寺,3
多摩モノレール,99334,普通,万願寺,甲州街道,2
多摩モノレール,99334,普通,甲州街道,柴崎体育館,2
多摩モノレール,99334,普通,柴崎体育館,立川南,3
多摩モノレール,99334,普通,立川南,立川北,2
多摩モノレール,99334,普通,立川北,高松(東京都),3
多摩モノレール,99334,普通,高松(東京都),立飛,1
多摩モノレール,99334,普通,立飛,泉体育館,2
多摩モノレール,99334,普通,泉体育館,砂川七番,1
多摩モノレール,99334,普通,砂川七番,玉川上水,2
多摩モノレール,99334,普通,玉川上水,桜街道,2
多摩モノレール,99334,普通,桜街道,上北台,2
銚子電鉄線,99335,普通,銚子,仲ノ町,2
銚子電鉄線,99335,普通,仲ノ町,観音,2
銚子電鉄線,99335,普通,観音,本銚子,2
銚子電鉄線,99335,普通,本銚子,笠上黒生,6
銚子電鉄線,99335,普通,笠上黒生,西海鹿島,1
銚子電鉄線,99335,普通,西海鹿島,海鹿島,2
銚子電鉄線,99335,普通,海鹿島,君ケ浜,2
銚子電鉄線,99335,普通,君ケ浜,犬吠,3
銚子電鉄線,99335,普通,犬吠,外川,2
東京モノレール,99336,普通,浜松町,天王洲アイル,4
東京モノレール,99336,普通,天王洲アイル,大井競馬場前,3
東京モノレール,99336,普通,大井競馬場前,流通センター,2
東京モノレール,99336,普通,流通センター,昭和島,2
東京モノレール,99336,普通,昭和島,整備場,2
東京モノレール,99336,普通,整備場,天空橋,1
東京モノレール,99336,普通,天空橋,羽田空港第３ターミナル(東京モノレール),2
東京モノレール,99336,普通,羽田空港第３ターミナル(東京モノレール),新整備場,3
東京モノレール,99336,普通,新整備場,羽田空港第１ターミナル(東京モノレール・ＪＡＬ利用),1
東京モノレール,99336,普通,羽田空港第１ターミナル(東京モノレール・ＪＡＬ利用),羽田空港第２ターミナル(東京モノレール・ＡＮＡ利用),1
東京モノレール,99336,空港快速,浜松町,羽田空港第３ターミナル(東京モノレール),13
東京モノレール,99336,空港快速,羽田空港第３ターミナル(東京モノレール),羽田空港第１ターミナル(東京モノレール・ＪＡＬ利用),3
東京モノレール,99336,空港快速,羽田空港第１ターミナル(東京モノレール・ＪＡＬ利用),羽田空港第２ターミナル(東京モノレール・ＡＮＡ利用),1
東京モノレール,99336,区間快速,浜松町,天王洲アイル,5
東京モノレール,99336,区間快速,天王洲アイル,大井競馬場前,3
東京モノレール,99336,区間快速,大井競馬場前,流通センター,2
東京モノレール,99336,区間快速,流通センター,羽田空港第３ターミナル(東京モノレール),5
東京モノレール,99336,区間快速,羽田空港第３ターミナル(東京モノレール),羽田空港第１ターミナル(東京モノレール・ＪＡＬ利用),3
東京モノレール,99336,区間快速,羽田空港第１ターミナル(東京モノレール・ＪＡＬ利用),羽田空港第２ターミナル(東京モノレール・ＡＮＡ利用),2
りんかい線,99337,普通,新木場,東雲(東京都),3
りんかい線,99337,普通,東雲(東京都),国際展示場,1
りんかい線,99337,普通,国際展示場,東京テレポート,2
りんかい線,99337,普通,東京テレポート,天王洲アイル,3
りんかい線,99337,普通,天王洲アイル,品川シーサイド,2
りんかい線,99337,普通,品川シーサイド,大井町,2
りんかい線,99337,普通,大井町,大崎,3
東葉高速線,99338,普通,西船橋,東海神,3
東葉高速線,99338,普通,東海神,飯山満,3
東葉高速線,99338,普通,飯山満,北習志野,2
東葉高速線,99338,普通,北習志野,船橋日大前,1
東葉高速線,99338,普通,船橋日大前,八千代緑が丘,1
東葉高速線,99338,普通,八千代緑が丘,八千代中央,2
東葉高速線,99338,普通,八千代中央,村上(千葉県),1
東葉高速線,99338,普通,村上(千葉県),東葉勝田台,2
東葉高速線,99338,快速,西船橋,東海神,3
東葉高速線,99338,快速,東海神,飯山満,4
東葉高速線,99338,快速,飯山満,北習志野,2
東葉高速線,99338,快速,北習志野,船橋日大前,2
東葉高速線,99338,快速,船橋日大前,八千代緑が丘,2
東葉高速線,99338,快速,八千代緑が丘,八千代中央,3
東葉高速線,99338,快速,八千代中央,村上(千葉県),2
東葉高速線,99338,快速,村上(千葉県),東葉勝田台,2
箱根登山鉄道鉄道線,99339,普通,小田原,箱根板橋,3
箱根登山鉄道鉄道線,99339,普通,箱根板橋,風祭,3
箱根登山鉄道鉄道線,99339,普通,風祭,入生田,3
箱根登山鉄道鉄道線,99339,普通,入生田,箱根湯本,5
箱根登山鉄道鉄道線,99339,特急,小田原,箱根湯本,12
北総鉄道北総線,99340,普通,京成高砂,新柴又,2
北総鉄道北総線,99340,普通,新柴又,矢切,2
北総鉄道北総線,99340,普通,矢切,北国分,2
北総鉄道北総線,99340,普通,北国分,秋山,2
北総鉄道北総線,99340,普通,秋山,東松戸,2
北総鉄道北総線,99340,普通,東松戸,松飛台,2
北総鉄道北総線,99340,普通,松飛台,大町(千葉県),2
北総鉄道北総線,99340,普通,大町(千葉県),新鎌ケ谷,2
北総鉄道北総線,99340,普通,新鎌ケ谷,西白井,2
北総鉄道北総線,99340,普通,西白井,白井,2
北総鉄道北総線,99340,普通,白井,小室,2
北総鉄道北総線,99340,普通,小室,千葉ニュータウン中央,3
北総鉄道北総線,99340,普通,千葉ニュータウン中央,印西牧の原,4
北総鉄道北総線,99340,普通,印西牧の原,印旛日本医大,4
箱根登山ケーブルカー,99344,普通,強羅,公園下,2
箱根登山ケーブルカー,99344,普通,公園下,公園上,1
箱根登山ケーブルカー,99344,普通,公園上,中強羅,2
箱根登山ケーブルカー,99344,普通,中強羅,上強羅,2
箱根登山ケーブルカー,99344,普通,上強羅,早雲山,3
JR鶴見線,11304,普通,鶴見,国道,2
JR鶴見線,11304,普通,国道,鶴見小野,1
JR鶴見線,11304,普通,鶴見小野,弁天橋,2
JR鶴見線,11304,普通,弁天橋,浅野,2
JR鶴見線,11304,普通,浅野,新芝浦,2
JR鶴見線,11304,普通,新芝浦,海芝浦,2
JR鶴見線,11304,普通,鶴見,国道,2
JR鶴見線,11304,普通,国道,鶴見小野,1
JR鶴見線,11304,普通,鶴見小野,弁天橋,2
JR鶴見線,11304,普通,弁天橋,浅野,2
JR鶴見線,11304,普通,浅野,安善,2
JR鶴見線,11304,普通,安善,大川,4
JR鶴見線,11304,普通,鶴見,国道,2
JR鶴見線,11304,普通,国道,鶴見小野,1
JR鶴見線,11304,普通,鶴見小野,弁天橋,2
JR鶴見線,11304,普通,弁天橋,浅野,2
JR鶴見線,11304,普通,浅野,安善,2
JR鶴見線,11304,普通,安善,武蔵白石,2
JR鶴見線,11304,普通,武蔵白石,浜川崎,3
JR鶴見線,11304,普通,浜川崎,昭和,2
JR鶴見線,11304,普通,昭和,扇町(神奈川県),2
JR成田線,11327,快速,佐倉,酒々井,6
JR成田線,11327,快速,酒々井,成田,7
JR成田線,11327,快速,成田,空港第２ビル(鉄道),8
JR成田線,11327,快速,空港第２ビル(鉄道),成田空港(鉄道),2
JR成田線,11327,普通,佐倉,酒々井,6
JR成田線,11327,普通,酒々井,成田,7
JR成田線,11327,普通,成田,空港第２ビル(鉄道),9
JR成田線,11327,普通,空港第２ビル(鉄道),成田空港(鉄道),1
JR成田線,11327,普通,我孫子,東我孫子,4
JR成田線,11327,普通,東我孫子,湖北,3
JR成田線,11327,普通,湖北,新木(千葉県),3
JR成田線,11327,普通,新木(千葉県),布佐,3
JR成田線,11327,普通,布佐,木下,2
JR成田線,11327,普通,木下,小林(千葉県),4
JR成田線,11327,普通,小林(千葉県),安食,4
JR成田線,11327,普通,安食,下総松崎,4
JR成田線,11327,普通,下総松崎,成田,7
